U_imp,Frequency,Amplitude
3.2052631578947373,1.6716666666666669,0.3974201824760449
3.2052631578947373,1.7700000000000002,11.603815456536077
3.2052631578947373,1.8683333333333334,0.5351651242388352
3.2052631578947373,1.9666666666666668,0.4389926703984616
3.2052631578947373,2.0650000000000004,0.38855561608124345
3.2052631578947373,2.1633333333333336,0.3490388609528242
3.2052631578947373,2.2616666666666667,0.3111891207865769
3.2052631578947373,2.3600000000000003,0.27156823726442664
3.2052631578947373,2.4583333333333335,0.2590625810010014
3.2052631578947373,2.556666666666667,0.6476569109861374
3.2052631578947373,2.6550000000000002,3.839343819741396
3.2052631578947373,2.7533333333333334,1.0430288604322355
3.2052631578947373,2.851666666666667,0.8046015583079932
3.515789473684211,0.0,0.6015574773503198
3.515789473684211,0.09833333333333334,0.6097031492137768
3.515789473684211,0.19666666666666668,0.6497355624944691
3.515789473684211,0.29500000000000004,11.830846998218169
3.515789473684211,0.39333333333333337,0.5089611678078928
3.515789473684211,0.4916666666666667,0.5644709366419387
3.515789473684211,0.5900000000000001,0.5995857075227928
3.515789473684211,0.6883333333333334,0.6358904265364964
3.515789473684211,0.7866666666666667,0.6802964058767337
3.515789473684211,0.8850000000000001,0.7396468329556508
3.515789473684211,0.9833333333333334,0.826294985061044
3.515789473684211,1.0816666666666668,0.9719750214634136
3.515789473684211,1.1800000000000002,1.3059545190679454
3.515789473684211,1.2783333333333335,4.16574193939484
3.515789473684211,1.3766666666666667,0.23561882915264615
3.515789473684211,1.475,0.4929852203596264
3.515789473684211,1.5733333333333335,0.8445820807557113
3.515789473684211,1.6716666666666669,1.277011511401575
3.515789473684211,1.7700000000000002,2.230670015002137
3.515789473684211,1.8683333333333334,10.472668542830705
3.515789473684211,1.9666666666666668,2.920891746729049
3.515789473684211,2.0650000000000004,0.9952269124402761
3.515789473684211,2.1633333333333336,0.4508655598189008
3.515789473684211,2.2616666666666667,0.525647776178301
3.515789473684211,2.3600000000000003,2.0792592057069
3.515789473684211,2.4583333333333335,2.602930838480632
3.515789473684211,2.556666666666667,0.8565496521024337
3.515789473684211,2.6550000000000002,0.4667250605772964
3.515789473684211,2.7533333333333334,0.2659720119838655
3.515789473684211,2.851666666666667,0.1266072648277542
3.8263157894736843,0.0,1.7453811984566119
3.8263157894736843,0.09833333333333334,1.9076301565160567
3.8263157894736843,0.19666666666666668,2.6946602790115683
3.8263157894736843,0.29500000000000004,10.590951220809382
3.8263157894736843,0.39333333333333337,3.069342598083106
3.8263157894736843,0.4916666666666667,1.151146553881864
3.8263157894736843,0.5900000000000001,0.7074767798242858
3.8263157894736843,0.6883333333333334,0.5570740730178455
3.8263157894736843,0.7866666666666667,0.5087632091486287
3.8263157894736843,0.8850000000000001,0.5032520040802692
3.8263157894736843,0.9833333333333334,0.5185830830147684
3.8263157894736843,1.0816666666666668,0.54632415712504
3.8263157894736843,1.1800000000000002,0.5824037314964492
3.8263157894736843,1.2783333333333335,0.6161571797621392
3.8263157894736843,1.3766666666666667,4.3777786959616245
3.8263157894736843,1.475,0.9023550293377967
3.8263157894736843,1.5733333333333335,1.0313217152334315
3.8263157894736843,1.6716666666666669,1.263766270549609
3.8263157894736843,1.7700000000000002,1.6886979976493244
3.8263157894736843,1.8683333333333334,2.6725678840380187
3.8263157894736843,1.9666666666666668,7.500848527469553
3.8263157894736843,2.0650000000000004,6.687020951267389
3.8263157894736843,2.1633333333333336,2.8803770392219064
3.8263157894736843,2.2616666666666667,2.1654262320884783
3.8263157894736843,2.3600000000000003,1.243389193815263
3.8263157894736843,2.4583333333333335,0.8965931625658566
3.8263157894736843,2.556666666666667,0.7064417565640658
3.8263157894736843,2.6550000000000002,0.5902558276415178
3.8263157894736843,2.7533333333333334,0.5186811054169221
3.8263157894736843,2.851666666666667,0.47922148900181527
4.136842105263158,0.0,0.41027714060539966
4.136842105263158,0.09833333333333334,0.7722812917266211
4.136842105263158,0.19666666666666668,1.8127094225280913
4.136842105263158,0.29500000000000004,6.556996525000888
4.136842105263158,0.39333333333333337,7.703413157758721
4.136842105263158,0.4916666666666667,2.739140775472298
4.136842105263158,0.5900000000000001,1.7186653065029402
4.136842105263158,0.6883333333333334,1.2551802102898024
4.136842105263158,0.7866666666666667,0.9761278678338224
4.136842105263158,0.8850000000000001,0.7778042681597659
4.136842105263158,0.9833333333333334,0.6170462708883766
4.136842105263158,1.0816666666666668,0.4680024005647568
4.136842105263158,1.1800000000000002,0.30548380700441635
4.136842105263158,1.2783333333333335,0.13273311217377318
4.136842105263158,1.3766666666666667,0.7599172015383909
4.136842105263158,1.475,3.7189645383172865
4.136842105263158,1.5733333333333335,0.9956951674287823
4.136842105263158,1.6716666666666669,0.6016825327134993
4.136842105263158,1.7700000000000002,0.3891577047236868
4.136842105263158,1.8683333333333334,0.3270157269721283
